36	6	598
1	41.0	188.0	4067	1597	0.03
2	276.0	469.0	18	36	0	18	0.02
3	94.0	107.0	20	30	0	10	0.02
4	288.0	465.0	108	162	0	54	0.02
5	319.0	91.0	106	159	0	53	0.02
6	1.0	314.0	60	120	0	60	0.04
7	230.0	496.0	120	180	0	60	0.05
8	404.0	340.0	49	98	0	49	0.02
9	56.0	195.0	13	26	0	13	0.02
10	7.0	255.0	198	297	0	99	0.03
11	317.0	294.0	79	158	0	79	0.02
12	269.0	108.0	25	50	0	25	0.04
13	364.0	319.0	32	48	0	16	0.02
14	90.0	491.0	14	28	0	14	0.03
15	224.0	59.0	174	261	0	87	0.02
16	8.0	285.0	21	42	0	21	0.02
17	489.0	37.0	184	276	0	92	0.04
18	271.0	196.0	30	45	0	15	0.02
19	163.0	257.0	61	122	0	61	0.02
20	126.0	298.0	42	63	0	21	0.04
21	20.0	117.0	22	44	0	22	0.04
22	265.0	350.0	32	48	0	16	0.03
23	322.0	239.0	15	30	0	15	0.03
24	419.0	41.0	71	142	0	71	0.02
25	241.0	6.0	90	180	0	90	0.04
26	330.0	126.0	47	94	0	47	0.01
27	386.0	216.0	64	96	0	32	0.04
28	307.0	254.0	96	144	0	48	0.02
29	246.0	494.0	71	142	0	71	0.04
30	358.0	450.0	106	159	0	53	0.01
31	244.0	243.0	170	255	0	85	0.03
32	66.0	411.0	130	195	0	65	0.03
33	74.0	302.0	42	63	0	21	0.03
34	433.0	108.0	92	138	0	46	0.05
35	48.0	122.0	39	78	0	39	0.03
36	161.0	463.0	29	58	0	29	0.02
