46	6	681
1	265.0	307.0	5967	2271	0.03
2	199.0	183.0	146	219	0	73	0.05
3	366.0	351.0	52	104	0	52	0.04
4	189.0	331.0	41	82	0	41	0.04
5	181.0	342.0	56	84	0	28	0.05
6	122.0	222.0	18	36	0	18	0.03
7	39.0	249.0	22	44	0	22	0.03
8	230.0	131.0	26	52	0	26	0.02
9	59.0	127.0	22	33	0	11	0.03
10	18.0	473.0	114	171	0	57	0.01
11	308.0	281.0	140	210	0	70	0.03
12	174.0	327.0	176	264	0	88	0.03
13	305.0	460.0	58	116	0	58	0.05
14	74.0	416.0	196	294	0	98	0.01
15	36.0	390.0	26	52	0	26	0.03
16	495.0	496.0	76	152	0	76	0.05
17	16.0	288.0	70	140	0	70	0.02
18	477.0	439.0	30	45	0	15	0.02
19	330.0	400.0	130	195	0	65	0.03
20	224.0	268.0	132	198	0	66	0.01
21	318.0	324.0	116	174	0	58	0.03
22	361.0	46.0	142	213	0	71	0.03
23	372.0	217.0	21	42	0	21	0.04
24	130.0	146.0	48	96	0	48	0.05
25	396.0	339.0	19	38	0	19	0.03
26	191.0	48.0	94	141	0	47	0.04
27	220.0	425.0	37	74	0	37	0.04
28	456.0	25.0	36	72	0	36	0.03
29	364.0	397.0	56	84	0	28	0.03
30	118.0	130.0	180	270	0	90	0.01
31	44.0	212.0	17	34	0	17	0.02
32	214.0	154.0	104	156	0	52	0.04
33	403.0	467.0	22	33	0	11	0.04
34	147.0	284.0	27	54	0	27	0.03
35	68.0	382.0	64	96	0	32	0.01
36	98.0	432.0	122	183	0	61	0.04
37	213.0	65.0	62	124	0	62	0.05
38	263.0	480.0	154	231	0	77	0.04
39	304.0	295.0	90	180	0	90	0.04
40	280.0	26.0	192	288	0	96	0.05
41	255.0	247.0	46	92	0	46	0.03
42	220.0	329.0	140	210	0	70	0.03
43	287.0	242.0	24	36	0	12	0.04
44	315.0	284.0	102	153	0	51	0.03
45	496.0	134.0	196	294	0	98	0.03
46	212.0	475.0	54	108	0	54	0.02
