36	6	1296
1	270.0	344.0	4067	1728	0.03
2	138.0	484.0	14	28	0	14	0.04
3	297.0	53.0	20	30	0	10	0.01
4	144.0	482.0	32	64	0	32	0.02
5	409.0	45.0	152	228	0	76	0.04
6	0.0	407.0	70	105	0	35	0.03
7	115.0	248.0	35	70	0	35	0.05
8	202.0	420.0	29	58	0	29	0.03
9	278.0	97.0	56	112	0	56	0.03
10	253.0	127.0	99	198	0	99	0.04
11	158.0	147.0	88	132	0	44	0.04
12	384.0	304.0	124	186	0	62	0.03
13	182.0	409.0	58	116	0	58	0.03
14	295.0	245.0	24	36	0	12	0.04
15	362.0	29.0	48	96	0	48	0.01
16	254.0	142.0	30	45	0	15	0.03
17	494.0	268.0	192	288	0	96	0.03
18	385.0	98.0	57	114	0	57	0.02
19	331.0	378.0	80	160	0	80	0.04
20	63.0	399.0	15	30	0	15	0.02
21	10.0	308.0	122	183	0	61	0.02
22	132.0	175.0	26	39	0	13	0.04
23	411.0	369.0	57	114	0	57	0.04
24	459.0	20.0	85	170	0	85	0.03
25	120.0	3.0	95	190	0	95	0.05
26	415.0	313.0	28	56	0	28	0.03
27	193.0	358.0	66	132	0	66	0.04
28	153.0	377.0	74	148	0	74	0.01
29	373.0	497.0	170	255	0	85	0.02
30	179.0	475.0	62	93	0	31	0.01
31	372.0	371.0	47	94	0	47	0.02
32	283.0	455.0	74	111	0	37	0.02
33	37.0	401.0	30	45	0	15	0.02
34	216.0	54.0	73	146	0	73	0.05
35	24.0	61.0	69	138	0	69	0.04
36	330.0	481.0	38	57	0	19	0.03
