51	6	808
1	244.0	495.0	6960	2696	0.03
2	66.0	384.0	72	108	0	36	0.02
3	74.0	85.0	68	102	0	34	0.02
4	433.0	34.0	17	34	0	17	0.02
5	48.0	25.0	82	123	0	41	0.02
6	161.0	432.0	78	156	0	78	0.04
7	188.0	61.0	32	48	0	16	0.05
8	469.0	456.0	15	30	0	15	0.02
9	107.0	28.0	64	128	0	64	0.02
10	465.0	286.0	27	54	0	27	0.03
11	91.0	65.0	79	158	0	79	0.02
12	314.0	67.0	132	198	0	66	0.04
13	496.0	33.0	24	36	0	12	0.02
14	340.0	29.0	33	66	0	33	0.03
15	195.0	340.0	140	210	0	70	0.02
16	255.0	449.0	156	234	0	78	0.02
17	294.0	206.0	98	147	0	49	0.04
18	108.0	123.0	198	297	0	99	0.02
19	319.0	212.0	114	171	0	57	0.02
20	491.0	343.0	64	128	0	64	0.04
21	59.0	243.0	58	116	0	58	0.04
22	285.0	421.0	60	120	0	60	0.03
23	37.0	306.0	146	219	0	73	0.03
24	196.0	61.0	35	70	0	35	0.02
25	257.0	202.0	196	294	0	98	0.04
26	298.0	163.0	138	207	0	69	0.01
27	117.0	106.0	67	134	0	67	0.04
28	350.0	490.0	64	128	0	64	0.02
29	239.0	46.0	156	234	0	78	0.04
30	41.0	178.0	61	122	0	61	0.01
31	6.0	133.0	11	22	0	11	0.03
32	126.0	32.0	122	183	0	61	0.03
33	216.0	304.0	130	195	0	65	0.03
34	254.0	91.0	170	255	0	85	0.05
35	494.0	178.0	66	132	0	66	0.03
36	450.0	2.0	62	124	0	62	0.02
37	243.0	217.0	33	66	0	33	0.02
38	411.0	425.0	126	189	0	63	0.02
39	302.0	119.0	146	219	0	73	0.04
40	108.0	7.0	33	66	0	33	0.03
41	122.0	351.0	64	128	0	64	0.05
42	463.0	116.0	51	102	0	51	0.02
43	166.0	244.0	192	288	0	96	0.05
44	175.0	27.0	44	66	0	22	0.02
45	336.0	154.0	58	87	0	29	0.01
46	297.0	286.0	68	136	0	68	0.05
47	42.0	493.0	24	36	0	12	0.02
48	270.0	279.0	26	39	0	13	0.03
49	280.0	44.0	188	282	0	94	0.05
50	221.0	242.0	18	36	0	18	0.03
51	20.0	88.0	158	237	0	79	0.04
