51	6	1106
1	116.0	492.0	7315	2951	0.03
2	349.0	77.0	95	190	0	95	0.05
3	111.0	378.0	91	182	0	91	0.02
4	149.0	301.0	42	63	0	21	0.03
5	72.0	37.0	24	36	0	12	0.05
6	491.0	149.0	67	134	0	67	0.02
7	33.0	92.0	128	192	0	64	0.04
8	454.0	435.0	126	189	0	63	0.04
9	160.0	292.0	92	138	0	46	0.04
10	448.0	179.0	80	160	0	80	0.01
11	137.0	97.0	24	48	0	24	0.01
12	222.0	351.0	188	282	0	94	0.02
13	245.0	50.0	13	26	0	13	0.04
14	261.0	294.0	45	90	0	45	0.01
15	293.0	260.0	110	165	0	55	0.02
16	382.0	424.0	46	69	0	23	0.04
17	441.0	309.0	24	48	0	24	0.02
18	412.0	435.0	108	162	0	54	0.03
19	229.0	69.0	81	162	0	81	0.01
20	237.0	265.0	92	184	0	92	0.01
21	89.0	365.0	82	164	0	82	0.01
22	428.0	131.0	80	120	0	40	0.02
23	306.0	460.0	30	45	0	15	0.02
24	294.0	91.0	186	279	0	93	0.04
25	136.0	53.0	194	291	0	97	0.04
26	197.0	494.0	99	198	0	99	0.03
27	426.0	159.0	95	190	0	95	0.03
28	26.0	485.0	92	138	0	46	0.02
29	109.0	69.0	67	134	0	67	0.05
30	61.0	268.0	82	123	0	41	0.01
31	10.0	450.0	22	33	0	11	0.03
32	440.0	49.0	84	126	0	42	0.04
33	74.0	457.0	93	186	0	93	0.04
34	131.0	387.0	78	156	0	78	0.04
35	492.0	267.0	188	282	0	94	0.02
36	425.0	3.0	89	178	0	89	0.04
37	115.0	325.0	180	270	0	90	0.05
38	367.0	137.0	88	132	0	44	0.03
39	203.0	178.0	14	28	0	14	0.03
40	162.0	11.0	90	135	0	45	0.05
41	184.0	26.0	91	182	0	91	0.04
42	444.0	175.0	72	144	0	72	0.05
43	499.0	367.0	190	285	0	95	0.02
44	263.0	41.0	29	58	0	29	0.02
45	254.0	482.0	168	252	0	84	0.01
46	446.0	179.0	196	294	0	98	0.02
47	63.0	240.0	13	26	0	13	0.05
48	155.0	169.0	14	28	0	14	0.01
49	420.0	66.0	92	138	0	46	0.02
50	332.0	114.0	67	134	0	67	0.02
51	280.0	132.0	23	46	0	23	0.05
