201	6	3229
1	362.0	182.0	26544	10766	0.03
2	372.0	469.0	26	39	0	13	0.03
3	46.0	272.0	73	146	0	73	0.03
4	211.0	165.0	95	190	0	95	0.04
5	137.0	320.0	81	162	0	81	0.03
6	376.0	182.0	90	135	0	45	0.03
7	444.0	59.0	64	128	0	64	0.04
8	406.0	487.0	45	90	0	45	0.02
9	373.0	258.0	93	186	0	93	0.02
10	151.0	285.0	51	102	0	51	0.04
11	338.0	471.0	14	28	0	14	0.04
12	35.0	462.0	24	48	0	24	0.03
13	327.0	134.0	50	100	0	50	0.03
14	211.0	25.0	112	168	0	56	0.04
15	325.0	304.0	39	78	0	39	0.02
16	410.0	443.0	84	168	0	84	0.03
17	450.0	279.0	164	246	0	82	0.04
18	380.0	447.0	39	78	0	39	0.03
19	24.0	89.0	154	231	0	77	0.04
20	112.0	280.0	52	78	0	26	0.02
21	286.0	369.0	178	267	0	89	0.03
22	299.0	450.0	40	80	0	40	0.05
23	359.0	265.0	74	148	0	74	0.01
24	12.0	126.0	97	194	0	97	0.03
25	437.0	163.0	10	20	0	10	0.04
26	347.0	415.0	13	26	0	13	0.02
27	325.0	183.0	64	96	0	32	0.02
28	111.0	283.0	118	177	0	59	0.02
29	246.0	461.0	83	166	0	83	0.02
30	246.0	224.0	74	148	0	74	0.01
31	299.0	143.0	34	68	0	34	0.04
32	475.0	492.0	184	276	0	92	0.05
33	195.0	176.0	14	28	0	14	0.05
34	66.0	21.0	27	54	0	27	0.04
35	247.0	200.0	64	128	0	64	0.05
36	174.0	464.0	10	20	0	10	0.02
37	102.0	435.0	152	228	0	76	0.03
38	86.0	403.0	23	46	0	23	0.03
39	46.0	80.0	51	102	0	51	0.02
40	58.0	222.0	58	87	0	29	0.02
41	173.0	276.0	71	142	0	71	0.04
42	450.0	130.0	13	26	0	13	0.03
43	423.0	116.0	68	102	0	34	0.04
44	400.0	161.0	16	32	0	16	0.02
45	434.0	412.0	74	111	0	37	0.01
46	31.0	368.0	108	162	0	54	0.04
47	52.0	310.0	72	144	0	72	0.03
48	65.0	353.0	99	198	0	99	0.04
49	304.0	216.0	76	152	0	76	0.04
50	37.0	142.0	58	116	0	58	0.05
51	114.0	244.0	37	74	0	37	0.02
52	161.0	400.0	178	267	0	89	0.02
53	276.0	361.0	90	180	0	90	0.01
54	24.0	250.0	146	219	0	73	0.05
55	470.0	396.0	15	30	0	15	0.04
56	360.0	459.0	194	291	0	97	0.02
57	61.0	275.0	33	66	0	33	0.05
58	473.0	176.0	66	132	0	66	0.04
59	21.0	480.0	20	30	0	10	0.04
60	416.0	486.0	144	216	0	72	0.04
61	283.0	438.0	82	164	0	82	0.02
62	424.0	411.0	96	144	0	48	0.02
63	294.0	179.0	162	243	0	81	0.02
64	74.0	339.0	68	136	0	68	0.03
65	44.0	334.0	16	32	0	16	0.05
66	120.0	151.0	14	28	0	14	0.03
67	162.0	128.0	71	142	0	71	0.02
68	382.0	344.0	86	172	0	86	0.02
69	47.0	366.0	42	84	0	42	0.04
70	378.0	204.0	73	146	0	73	0.05
71	243.0	440.0	42	63	0	21	0.01
72	38.0	192.0	14	28	0	14	0.04
73	474.0	53.0	58	87	0	29	0.02
74	276.0	145.0	86	172	0	86	0.01
75	300.0	493.0	132	198	0	66	0.03
76	496.0	47.0	51	102	0	51	0.02
77	12.0	92.0	124	186	0	62	0.02
78	448.0	92.0	20	30	0	10	0.01
79	445.0	20.0	84	126	0	42	0.05
80	433.0	187.0	182	273	0	91	0.03
81	185.0	217.0	130	195	0	65	0.02
82	214.0	238.0	66	132	0	66	0.01
83	269.0	250.0	172	258	0	86	0.02
84	277.0	269.0	58	87	0	29	0.01
85	361.0	65.0	188	282	0	94	0.03
86	6.0	453.0	120	180	0	60	0.02
87	386.0	273.0	104	156	0	52	0.05
88	264.0	132.0	94	188	0	94	0.01
89	498.0	456.0	79	158	0	79	0.05
90	470.0	44.0	44	88	0	44	0.01
91	376.0	474.0	42	63	0	21	0.04
92	266.0	430.0	74	148	0	74	0.03
93	270.0	257.0	126	189	0	63	0.01
94	454.0	442.0	186	279	0	93	0.01
95	222.0	181.0	27	54	0	27	0.02
96	366.0	397.0	130	195	0	65	0.04
97	4.0	449.0	48	72	0	24	0.05
98	104.0	429.0	154	231	0	77	0.02
99	164.0	218.0	106	159	0	53	0.03
100	358.0	305.0	126	189	0	63	0.02
101	492.0	363.0	38	76	0	38	0.05
102	347.0	55.0	82	123	0	41	0.03
103	120.0	152.0	82	123	0	41	0.05
104	137.0	48.0	50	75	0	25	0.02
105	264.0	90.0	114	171	0	57	0.02
106	390.0	254.0	26	52	0	26	0.04
107	405.0	266.0	100	150	0	50	0.02
108	479.0	64.0	138	207	0	69	0.04
109	497.0	382.0	60	120	0	60	0.04
110	466.0	325.0	39	78	0	39	0.05
111	367.0	402.0	60	120	0	60	0.03
112	341.0	305.0	21	42	0	21	0.04
113	60.0	287.0	35	70	0	35	0.02
114	217.0	318.0	72	144	0	72	0.02
115	241.0	73.0	95	190	0	95	0.05
116	374.0	386.0	79	158	0	79	0.02
117	363.0	444.0	180	270	0	90	0.04
118	147.0	410.0	134	201	0	67	0.01
119	165.0	381.0	46	69	0	23	0.02
120	266.0	25.0	52	104	0	52	0.03
121	377.0	467.0	104	156	0	52	0.02
122	114.0	5.0	35	70	0	35	0.05
123	211.0	379.0	93	186	0	93	0.02
124	87.0	301.0	126	189	0	63	0.02
125	209.0	473.0	88	176	0	88	0.02
126	162.0	191.0	36	54	0	18	0.04
127	337.0	418.0	32	64	0	32	0.01
128	230.0	367.0	68	136	0	68	0.02
129	213.0	65.0	25	50	0	25	0.03
130	355.0	221.0	114	171	0	57	0.03
131	400.0	204.0	84	126	0	42	0.05
132	89.0	134.0	59	118	0	59	0.02
133	94.0	219.0	56	84	0	28	0.01
134	198.0	30.0	88	176	0	88	0.03
135	313.0	416.0	10	20	0	10	0.04
136	453.0	39.0	91	182	0	91	0.01
137	53.0	399.0	27	54	0	27	0.05
138	403.0	320.0	72	108	0	36	0.04
139	208.0	310.0	56	112	0	56	0.05
140	207.0	259.0	164	246	0	82	0.04
141	163.0	347.0	24	48	0	24	0.02
142	242.0	96.0	49	98	0	49	0.03
143	455.0	210.0	54	108	0	54	0.03
144	89.0	247.0	128	192	0	64	0.04
145	41.0	480.0	150	225	0	75	0.04
146	71.0	56.0	46	69	0	23	0.04
147	375.0	60.0	57	114	0	57	0.02
148	329.0	192.0	28	42	0	14	0.02
149	463.0	437.0	60	90	0	30	0.02
150	491.0	14.0	60	120	0	60	0.01
151	62.0	350.0	102	153	0	51	0.01
152	409.0	157.0	13	26	0	13	0.05
153	224.0	97.0	62	124	0	62	0.01
154	483.0	272.0	140	210	0	70	0.05
155	80.0	417.0	87	174	0	87	0.03
156	202.0	159.0	44	66	0	22	0.02
157	67.0	98.0	106	159	0	53	0.02
158	117.0	459.0	42	84	0	42	0.01
159	323.0	309.0	60	90	0	30	0.04
160	363.0	146.0	70	140	0	70	0.02
161	395.0	494.0	55	110	0	55	0.04
162	90.0	150.0	142	213	0	71	0.01
163	198.0	283.0	60	120	0	60	0.02
164	155.0	382.0	112	168	0	56	0.02
165	80.0	304.0	74	148	0	74	0.02
166	97.0	40.0	61	122	0	61	0.02
167	252.0	230.0	94	141	0	47	0.01
168	45.0	224.0	172	258	0	86	0.02
169	250.0	427.0	74	111	0	37	0.04
170	462.0	411.0	124	186	0	62	0.04
171	46.0	99.0	31	62	0	31	0.03
172	312.0	78.0	96	192	0	96	0.04
173	240.0	473.0	158	237	0	79	0.02
174	390.0	84.0	162	243	0	81	0.05
175	314.0	173.0	98	147	0	49	0.04
176	314.0	195.0	98	147	0	49	0.02
177	153.0	196.0	192	288	0	96	0.02
178	129.0	488.0	162	243	0	81	0.04
