16	3	592
1	124.0	227.0	1932	790	0.03
2	474.0	364.0	55	110	0	55	0.04
3	360.0	164.0	126	189	0	63	0.01
4	282.0	277.0	83	166	0	83	0.02
5	326.0	377.0	95	190	0	95	0.04
6	64.0	249.0	104	156	0	52	0.03
7	410.0	92.0	22	33	0	11	0.05
8	153.0	165.0	142	213	0	71	0.03
9	470.0	365.0	116	174	0	58	0.03
10	325.0	476.0	68	102	0	34	0.04
11	226.0	92.0	126	189	0	63	0.04
12	33.0	105.0	36	72	0	36	0.03
13	15.0	46.0	83	166	0	83	0.03
14	226.0	45.0	10	20	0	10	0.04
15	316.0	162.0	30	60	0	30	0.01
16	347.0	190.0	46	92	0	46	0.03
